"Tip artera","Denumire artera","Numar","Codpostal","Sector","Oficiu distribuire"
"Stradă","Țesătoarelor","nr. 46-T","022714","2","București 11"
"Stradă","Gheață Constantin","nr. 1-T","022721","2","București 11"
"Stradă","Gheață Constantin","nr. 2-T","022722","2","București 11"
"Stradă","Gureni","nr. 1-T","022723","2","București 11"
"Stradă","Gureni","nr. 2-T","022724","2","București 11"
"Stradă","Betonului","","022725","2","București 11"
"Stradă","Izvorul Muntelui","","022726","2","București 11"
"Stradă","Serii","","022727","2","București 11"
"Stradă","Tușnad","nr. 1-35","022731","2","București 11"
"Stradă","Tușnad","nr. 37-T","022732","2","București 11"
"Stradă","Tușnad","nr. 2-40","022733","2","București 11"
"Stradă","Tușnad","nr. 42-T","022734","2","București 11"
"Stradă","Fălticeni","nr. 1-35","022735","2","București 11"
"Stradă","Fălticeni","nr. 37-T","022736","2","București 11"
"Stradă","Fălticeni","nr. 2-30","022737","2","București 11"
"Stradă","Fălticeni","nr. 32-T","022738","2","București 11"
"Stradă","Suhard","","022739","2","București 11"
"Stradă","Cazacu Mihail, erou","","022741","2","București 11"
"Stradă","Cânepei","","022742","2","București 11"
"Stradă","Galeș","","022743","2","București 11"
"Stradă","Ilgani","","022744","2","București 11"
"Stradă","Teodorescu Ion, serg.","nr. 1-T","022745","2","București 11"
"Stradă","Teodorescu Ion, serg.","nr. 2-T","022746","2","București 11"
"Stradă","Cumpenei","nr. 1-35","022751","2","București 11"
"Stradă","Cumpenei","nr. 37-T","022752","2","București 11"
"Stradă","Cumpenei","nr. 2-40","022753","2","București 11"
"Stradă","Cumpenei","nr. 42-T","022754","2","București 11"
"Intrare","Cumpenei","nr. 1-T","022755","2","București 11"
"Intrare","Cumpenei","nr. 2-T","022756","2","București 11"
"Șosea","Colentina","nr. 57-79","021164","2","București 11"
"Șosea","Colentina","nr. 81-83","021165","2","București 11"
"Șosea","Colentina","nr. 85-87","021166","2","București 11"
"Șosea","Colentina","nr. 89-95","021167","2","București 11"
"Stradă","Fabrica de Gheață","nr. 1-T","022501","2","București 11"
"Stradă","Fabrica de Gheață","nr. 2-6","022502","2","București 11"
"Stradă","Fabrica de Gheață","nr. 8-10","022503","2","București 11"
"Stradă","Fabrica de Gheață","nr. 12-T","022504","2","București 11"
"Stradă","Gherghiței","nr. 1","022511","2","București 11"
"Stradă","Răscoala 1907","nr. 1-9","022861","2","București 11"
"Stradă","Răscoala 1907","nr. 11-13","022862","2","București 11"
"Stradă","Răscoala 1907","nr. 2-6","022864","2","București 11"
"Stradă","Răscoala 1907","nr. 8-10","022865","2","București 11"
"Stradă","Răscoala 1907","nr. 12-T","022866","2","București 11"
"Alee","Piatra Mare","nr. 1-3","022871","2","București 11"
"Alee","Piatra Mare","nr. 5-T","022872","2","București 11"
"Alee","Piatra Mare","nr. 2-T","022873","2","București 11"
"Stradă","Poiana cu Aluni","nr. 1-T","022874","2","București 11"
"Stradă","Poiana cu Aluni","nr. 2-T","022875","2","București 11"
"Șosea","Colentina","nr. 432-444","021196","2","București 11"
"Stradă","Moroeni","nr. 27-33","023023","2","București 11"
"Stradă","Moroeni","nr. 35-39","023024","2","București 11"
"Stradă","Moroeni","nr. 34-50","023032","2","București 11"
"Stradă","Moroeni","nr. 52-58","023033","2","București 11"
"Stradă","Moroeni","nr. 60","023034","2","București 11"
"Stradă","Dănulești","nr. 1-T","023081","2","București 11"
"Stradă","Dănulești","nr. 2-T","023082","2","București 11"
"Stradă","Arbustului","nr. 1-T","023083","2","București 11"
"Stradă","Arbustului","nr. 2-T","023084","2","București 11"
"Stradă","Prudenței","nr. 1-T","023085","2","București 11"
"Stradă","Prudenței","nr. 2-T","023086","2","București 11"
"Stradă","Tulpinei","","023087","2","București 11"
"Stradă","Nemira","","023088","2","București 11"
"Stradă","Lanternei","nr. 1-51","023091","2","București 11"
"Stradă","Lanternei","nr. 53-101","023092","2","București 11"
"Stradă","Lanternei","nr. 103-T","023093","2","București 11"
"Stradă","Lanternei","nr. 2-50","023094","2","București 11"
"Stradă","Lanternei","nr. 52-100","023095","2","București 11"
"Stradă","Lanternei","nr. 102-T","023096","2","București 11"
"Stradă","Plugușor","nr. 1-51","023101","2","București 11"
"Stradă","Plugușor","nr. 53-T","023102","2","București 11"
"Stradă","Plugușor","nr. 2-60","023103","2","București 11"
"Stradă","Plugușor","nr. 62-T","023104","2","București 11"
"Stradă","Juverdeanu, cpt.","nr. 1-51","023105","2","București 11"
"Stradă","Juverdeanu, cpt.","nr. 53-T","023106","2","București 11"
"Stradă","Juverdeanu, cpt.","nr. 2-50","023107","2","București 11"
"Stradă","Juverdeanu, cpt.","nr. 52-T","023108","2","București 11"
"Stradă","Melodiei","nr. 1-51","023111","2","București 11"
"Stradă","Melodiei","nr. 53-T","023112","2","București 11"
"Stradă","Melodiei","nr. 2-50","023113","2","București 11"
"Stradă","Melodiei","nr. 52-T","023114","2","București 11"
"Stradă","Arbore Zamfir","nr. 1-5","023115","2","București 11"
"Stradă","Arbore Zamfir","nr. 2-8","023117","2","București 11"
"Stradă","Popescu Sever","nr. 1-3","023121","2","București 11"
"Stradă","Popescu Sever","nr. 2","023123","2","București 11"
"Stradă","Dascălului","nr. 1-51","023125","2","București 11"
"Stradă","Dascălului","nr. 53-T","023126","2","București 11"
"Stradă","Dascălului","nr. 2-50","023127","2","București 11"
"Stradă","Dascălului","nr. 52-T","023128","2","București 11"
"Stradă","Dumitrescu Valer, cpt.","nr. 1-51","023131","2","București 11"
"Stradă","Dumitrescu Valer, cpt.","nr. 53-T","023132","2","București 11"
"Stradă","Dumitrescu Valer, cpt.","nr. 2-50","023133","2","București 11"
"Stradă","Dumitrescu Valer, cpt.","nr. 52-T","023134","2","București 11"
"Stradă","Răileanu Nistor","nr. 1-5","023135","2","București 11"
"Stradă","Răileanu Nistor","nr. 7-9","023136","2","București 11"
"Stradă","Răileanu Nistor","nr. 2-4","023138","2","București 11"
"Stradă","Sinaia","nr. 9-T","022768","2","București 11"
"Stradă","Sinaia","nr. 2-T","022769","2","București 11"
"Stradă","Pâncota","nr. 1-3","022771","2","București 11"
"Stradă","Pâncota","nr. 5","022772","2","București 11"
"Stradă","Pâncota","nr. 2-38","022781","2","București 11"
"Stradă","Pâncota","nr. 40-68","022782","2","București 11"
"Stradă","Magnoliei","nr. 1-73","022791","2","București 11"
"Stradă","Magnoliei","nr. 2-86","022794","2","București 11"
"Stradă","Bujorul Alb","nr. 1-51","022801","2","București 11"
"Stradă","Bujorul Alb","nr. 53-T","022802","2","București 11"
"Stradă","Bujorul Alb","nr. 2-50","022803","2","București 11"
"Stradă","Bujorul Alb","nr. 52-T","022804","2","București 11"
"Stradă","Dobrici","nr. 1-T","022805","2","București 11"
"Stradă","Dobrici","nr. 2-T","022806","2","București 11"
"Stradă","Cremenița","nr. 1-31","022811","2","București 11"
"Stradă","Cremenița","nr. 33-T","022812","2","București 11"
"Stradă","Cremenița","nr. 8-T","022814","2","București 11"
"Stradă","Canotajului","","022815","2","București 11"
"Intrare","Varna","","022816","2","București 11"
"Intrare","Babadag","","022817","2","București 11"
"Stradă","Doamna Ghica","nr. 85-149","022824","2","București 11"
"Șosea","Fundeni","nr. 97-135","022314","2","București 11"
"Șosea","Fundeni","nr. 137-181","022315","2","București 11"
"Șosea","Fundeni","nr. 183","022316","2","București 11"
"Șosea","Fundeni","nr. 228","022327","2","București 11"
"Șosea","Fundeni","nr. 230-258","022328","2","București 11"
"Stradă","Băcilă Vasile, mr.","nr. 33-35","022846","2","București 11"
"Stradă","Băcilă Vasile, mr.","nr. 37-T","022847","2","București 11"
"Stradă","Pescarilor","nr. 11-T","022892","2","București 11"
"Stradă","Ițcani","nr. 1-T","022902","2","București 11"
"Stradă","Ițcani","nr. 2-T","022903","2","București 11"
"Stradă","Bârzava","nr. 1-13","022904","2","București 11"
"Stradă","Bârzava","nr. 15-T","022905","2","București 11"
"Stradă","Bârzava","nr. 2-12","022906","2","București 11"
"Stradă","Bârzava","nr. 14-T","022907","2","București 11"
"Stradă","Atleților","nr. 1-T","022911","2","București 11"
"Stradă","Atleților","nr. 2-T","022912","2","București 11"
"Stradă","Minerilor","nr. 1-T","022913","2","București 11"
"Stradă","Minerilor","nr. 2-T","022914","2","București 11"
"Stradă","Valea Jiului","","022915","2","București 11"
"Stradă","Ortacului","","022916","2","București 11"
"Stradă","Palanca","","022921","2","București 11"
"Stradă","Valea Măgurei","nr. 1-T","022922","2","București 11"
"Stradă","Valea Măgurei","nr. 2-T","022923","2","București 11"
"Stradă","Medianei","","022924","2","București 11"
"Stradă","Saltului","","022925","2","București 11"
"Stradă","Brizei","","022926","2","București 11"
"Stradă","Căpreni","","022927","2","București 11"
"Alee","Ulmetum","","022928","2","București 11"
"Alee","Porolissum","","022931","2","București 11"
"Alee","Sargeția","","022932","2","București 11"
"Alee","Tibiscum","","022933","2","București 11"
"Alee","Dinogeția","","022934","2","București 11"
"Alee","Romula","","022935","2","București 11"
"Alee","Capidava","","022936","2","București 11"
"Alee","Buridava","","022941","2","București 11"
"Alee","Cumidava","","022942","2","București 11"
"Alee","Argedava","","022943","2","București 11"
"Alee","Arubium","","022944","2","București 11"
"Alee","Sucidava","","022945","2","București 11"
"Stradă","Clopotului","","022946","2","București 11"
"Drum","Iza","","022948","2","București 11"
"Stradă","Naum Gellu","","022949","2","București 11"
"Stradă","Ciocârliei","nr. 1-T","022253","2","București 24"
"Stradă","Ciocârliei","nr. 2-16","022254","2","București 24"
"Stradă","Ciocârliei","nr. 18-20","022255","2","București 24"
"Stradă","Ciocârliei","nr. 22-26","022256","2","București 24"
"Stradă","Ciocârliei","nr. 28-T","022257","2","București 24"
"Stradă","Albișoarei","nr. 1-T","022261","2","București 24"
"Stradă","Albișoarei","nr. 2-T","022262","2","București 24"
"Stradă","Crapului","nr. 1-45","022263","2","București 24"
"Stradă","Crapului","nr. 47-T","022264","2","București 24"
"Stradă","Crapului","nr. 2-48","022265","2","București 24"
"Stradă","Crapului","nr. 50-T","022266","2","București 24"
"Stradă","Știucii","nr. 1-43","022271","2","București 24"
"Stradă","Știucii","nr. 45-T","022272","2","București 24"
"Stradă","Știucii","nr. 2-42","022273","2","București 24"
"Stradă","Știucii","nr. 44-T","022274","2","București 24"
"Intrare","Știucii","","022275","2","București 24"
"Stradă","Obleților","nr. 1-T","022276","2","București 24"
"Stradă","Obleților","nr. 2-T","022277","2","București 24"
"Stradă","Linului","","022281","2","București 24"
"Stradă","Bibanului","nr. 1-T","022282","2","București 24"
"Stradă","Bibanului","nr. 2-T","022283","2","București 24"
"Stradă","Roșioarei","nr. 1-T","022284","2","București 24"
"Stradă","Roșioarei","nr. 2-T","022285","2","București 24"
"Stradă","Plăticei","nr. 1-T","022286","2","București 24"
"Stradă","Plăticei","nr. 2-T","022287","2","București 24"
"Stradă","Mrenei","nr. 1-T","022291","2","București 24"
"Stradă","Mrenei","nr. 2-T","022292","2","București 24"
"Stradă","Ciortanului","","022293","2","București 24"
"Stradă","Scoicilor","","022294","2","București 24"
"Alee","Dobrina","nr. 1-T","022251","2","București 24"
"Alee","Dobrina","nr. 2-T","022252","2","București 24"
"Stradă","Castorului","","022301","2","București 24"
"Stradă","Cămilei","","022302","2","București 24"
"Stradă","Căprioarei","","022303","2","București 24"
"Stradă","Girafei","","022304","2","București 24"
"Stradă","Imper","","022305","2","București 24"
"Stradă","Renului","","022306","2","București 24"
"Stradă","Veveriței","","022307","2","București 24"
"Stradă","Delfinului","nr. 1-3","022351","2","București 24"
"Stradă","Delfinului","nr. 2-22","022355","2","București 24"
"Stradă","Cocostârcului","","022362","2","București 24"
"Șosea","Fundeni","nr. 1-3","022311","2","București 24"
"Șosea","Fundeni","nr. 5-11","022312","2","București 24"
"Șosea","Fundeni","nr. 13-39","022313","2","București 24"
"Șosea","Fundeni","nr. 2","022323","2","București 24"
"Șosea","Fundeni","nr. 4-6","022324","2","București 24"
"Șosea","Fundeni","nr. 8-76","022325","2","București 24"
"Șosea","Fundeni","nr. 78-118","022326","2","București 24"
"Drum","Vadu Moților","","022331","2","București 24"
"Intrare","Nisetrului","","022332","2","București 24"
"Stradă","Cuprului","","022333","2","București 24"
"Stradă","Lacului","","022334","2","București 24"
"Intrare","Somnului","","022335","2","București 24"
"Intrare","Fundeni","","022336","2","București 24"
"Intrare","Colții Brezei","","022337","2","București 24"
"Intrare","Glasului","","022338","2","București 24"
"Intrare","Colții Morarului","","022339","2","București 24"
"Șosea","Dobroești","nr. 2-12","022342","2","București 24"
"Stradă","Hățișului","nr. 1-5","022344","2","București 24"
"Stradă","Hățișului","nr. 7-T","022345","2","București 24"
"Stradă","Hățișului","nr. 2-4","022346","2","București 24"
"Stradă","Hățișului","nr. 6-T","022347","2","București 24"
"Stradă","Biserica Mărcuța","nr. 1-3","022371","2","București 24"
"Stradă","Biserica Mărcuța","nr. 5-T","022372","2","București 24"
"Stradă","Biserica Mărcuța","nr. 2-T","022373","2","București 24"
"Drum","Carasului","","022461","2","București 24"
"Drum","Scalarului","","022462","2","București 24"
"Șosea","Pantelimon","nr. 247-249","021611","2","București 24"
"Șosea","Pantelimon","nr. 251-253","021612","2","București 24"
"Șosea","Pantelimon","nr. 255-283","021613","2","București 24"
"Stradă","Potârnichii","","022361","2","București 24"
"Stradă","Pelicanului","","022363","2","București 24"
"Intrare","Pelicanului","","022364","2","București 24"
"Stradă","Struțului","","022365","2","București 24"
"Șosea","Pantelimon","nr. 258","021651","2","București 24"
"Șosea","Pantelimon","nr. 260-284","021652","2","București 24"
"Șosea","Pantelimon","nr. 286","021653","2","București 24"
"Șosea","Pantelimon","nr. 288-294","021654","2","București 24"
"Șosea","Morarilor","nr. 2-T","022452","2","București 24"
"Stradă","Polizu Ion","nr. 1-T","022453","2","București 24"
"Stradă","Polizu Ion","nr. 2-T","022454","2","București 24"
"Stradă","Polizu Elena","nr. 1-T","022455","2","București 24"
"Stradă","Polizu Elena","nr. 2-T","022456","2","București 24"
"Șosea","Pantelimon","nr. 293-295","021617","2","București 24"
"Șosea","Pantelimon","nr. 297-299","021618","2","București 24"
"Șosea","Pantelimon","nr. 301-307","021619","2","București 24"
"Șosea","Pantelimon","nr. 309","021621","2","București 24"
"Șosea","Pantelimon","nr. 311","021622","2","București 24"
"Stradă","Aurului","nr. 1-T","022374","2","București 24"
"Stradă","Aurului","nr. 2-16","022375","2","București 24"
"Stradă","Aurului","nr. 18-T","022376","2","București 24"
"Stradă","Lazăr Florea, sold.","nr. 1-T","022377","2","București 24"
"Stradă","Lazăr Florea, sold.","nr. 2-T","022378","2","București 24"
"Stradă","Azotului","nr. 1-T","022381","2","București 24"
"Stradă","Azotului","nr. 2-T","022382","2","București 24"
"Stradă","Răduță Gheorghe, sold.","nr. 1-T","022383","2","București 24"
"Stradă","Răduță Gheorghe, sold.","nr. 2-T","022384","2","București 24"
"Stradă","Zambilă Ioniță, sold.","nr. 1","022391","2","București 24"
"Stradă","Zambilă Ioniță, sold.","nr. 3-T","022392","2","București 24"
"Stradă","Zambilă Ioniță, sold.","nr. 2-T","022393","2","București 24"
"Intrare","Zambilă Ioniță, sold.","nr. 1-T","022394","2","București 24"
"Intrare","Zambilă Ioniță, sold.","nr. 2-T","022395","2","București 24"
"Alee","Pantelimon","nr. 11-13","022402","2","București 24"
"Alee","Pantelimon","nr. 15-T","022403","2","București 24"
"Alee","Pantelimon","nr. 2-8","022404","2","București 24"
"Alee","Pantelimon","nr. 10-14","022405","2","București 24"
"Alee","Pantelimon","nr. 16-T","022406","2","București 24"
"Șosea","Pantelimon","nr. 342-350","021661","2","București 24"
"Șosea","Pantelimon","nr. 352","021662","2","București 24"
"Stradă","Armașul Marcu","nr. 1-3","022421","2","București 24"
"Stradă","Armașul Marcu","nr. 5-7","022422","2","București 24"
"Stradă","Armașul Marcu","nr. 9-11","022423","2","București 24"
"Stradă","Armașul Marcu","nr. 13-T","022424","2","București 24"
"Stradă","Armașul Marcu","nr. 2-T","022425","2","București 24"
"Șosea","Pantelimon","nr. 296-312","021655","2","București 24"
"Șosea","Pantelimon","nr. 314-326","021656","2","București 24"
"Șosea","Pantelimon","nr. 328","021657","2","București 24"
"Șosea","Pantelimon","nr. 330-332","021658","2","București 24"
"Șosea","Pantelimon","nr. 334-340","021659","2","București 24"
"Șosea","Morarilor","nr. 1-T","022451","2","București 24"
"Șosea","Pantelimon","nr. 354","021663","2","București 24"
"Stradă","Ipsilanti Alexandru","nr. 1-T","022426","2","București 24"
"Stradă","Ipsilanti Alexandru","nr. 2-T","022427","2","București 24"
"Stradă","Cluceru Sandu","","022431","2","București 24"
"Stradă","Bodești","nr. 1-3","022432","2","București 24"
"Stradă","Bodești","nr. 5-7","022433","2","București 24"
"Stradă","Bodești","nr. 9-T","022434","2","București 24"
"Stradă","Bodești","nr. 2-T","022435","2","București 24"
"Șosea","Vergului","nr. 21-31","022444","2","București 24"
"Șosea","Vergului","nr. 33","022445","2","București 24"
"Șosea","Vergului","nr. 35-37","022446","2","București 24"
"Șosea","Vergului","nr. 39-T","022447","2","București 24"
"Șosea","Pantelimon","nr. 313-353","021623","2","București 24"
"Șosea","Pantelimon","nr. 355-359","021624","2","București 24"
"Șosea","Pantelimon","nr. 361-365","021625","2","București 24"
"Șosea","Pantelimon","nr. 367-369","021626","2","București 24"
"Șosea","Pantelimon","nr. 371-T","021627","2","București 24"
"Șosea","Pantelimon","nr. 364-T","021666","2","București 24"
"Alee","Pantelimon","nr. 1-9","022401","2","București 24"
"Stradă","Vlad Ion","","022411","2","București 24"
"Alee","Vergului","nr. 1","022412","2","București 24"
"Alee","Vergului","nr. 3","022413","2","București 24"
"Alee","Vergului","nr. 5","022414","2","București 24"
"Alee","Vergului","nr. 7-T","022415","2","București 24"
"Alee","Vergului","nr. 2-T","022416","2","București 24"
"Stradă","Logofătul Dan","nr. 1-T","022417","2","București 24"
"Stradă","Logofătul Dan","nr. 2-T","022418","2","București 24"
"Șosea","Pantelimon","nr. 356","021664","2","București 24"
"Șosea","Pantelimon","nr. 358-362","021665","2","București 24"
"Șosea","Vergului","nr. 1-13","022441","2","București 24"
"Șosea","Vergului","nr. 15-17","022442","2","București 24"
"Șosea","Vergului","nr. 19","022443","2","București 24"
"Șosea","Vergului","nr. 2-T","022448","2","București 24"
"Stradă","Șahighian Ion, regizor","","032804","3","București 24"
"Șosea","Pantelimon","nr. 285","021614","2","București 24"
"Șosea","Pantelimon","nr. 287","021615","2","București 24"
"Șosea","Pantelimon","nr. 289-291","021616","2","București 24"
"Șosea","Dobroești","nr. 1-T","022341","2","București 24"
"Șosea","Dobroești","nr. 14-T","022343","2","București 24"
"Intrare","Stâncii","","022348","2","București 24"
"Stradă","Delfinului","nr. 5-7","022352","2","București 24"
"Stradă","Delfinului","nr. 9-11","022353","2","București 24"
"Stradă","Delfinului","nr. 13-T","022354","2","București 24"
"Stradă","Delfinului","nr. 24-T","022356","2","București 24"
"Stradă","Muntenescu Ion, av.","","020171","2","București 30"
"Stradă","Turbinei","nr. 1-T","020172","2","București 30"
"Stradă","Turbinei","nr. 2-T","020173","2","București 30"
"Stradă","Bănciulescu Gheorghe, lt. comandor av.","nr. 1-T","020174","2","București 30"
"Stradă","Bănciulescu Gheorghe, lt. comandor av.","nr. 2-T","020175","2","București 30"
"Stradă","Urechescu Paul, av.","","020176","2","București 30"
"Stradă","Dobrota","","020177","2","București 30"
"Stradă","Donizetti Gaetano","nr. 1-T","020181","2","București 30"
"Stradă","Donizetti Gaetano","nr. 2-T","020182","2","București 30"
"Stradă","Doamna Oltea","","020231","2","București 30"
"Stradă","Botez Eugen, c-dor.","nr. 1-T","020232","2","București 30"
"Stradă","Botez Eugen, c-dor.","nr. 2-T","020233","2","București 30"
"Stradă","Mihăilă Radu, sold.","","020234","2","București 30"
"Stradă","Beirut","","020235","2","București 30"
"Stradă","Mozart Wolfgang Amadeus, comp.","nr. 1-23","020251","2","București 30"
"Stradă","Mozart Wolfgang Amadeus, comp.","nr. 25-35","020252","2","București 30"
"Stradă","Mozart Wolfgang Amadeus, comp.","nr. 2-6","020254","2","București 30"
"Stradă","Mozart Wolfgang Amadeus, comp.","nr. 8-14","020255","2","București 30"
"Șosea","Ștefan cel Mare","nr. 5-9","020121","2","București 30"
"Șosea","Ștefan cel Mare","nr. 8-16","020141","2","București 30"
"Șosea","Ștefan cel Mare","nr. 18-22","020142","2","București 30"
"Stradă","Rossini Gioacchino, comp.","nr. 1-T","020236","2","București 30"
"Stradă","Rossini Gioacchino, comp.","nr. 2-T","020237","2","București 30"
"Stradă","Văcărescu Barbu","nr. 1-65","020271","2","București 30"
"Stradă","Văcărescu Barbu","nr. 67-133","020272","2","București 30"
"Stradă","Văcărescu Barbu","nr. 2-44","020281","2","București 30"
"Stradă","Văcărescu Barbu","nr. 46-82","020282","2","București 30"
"Stradă","Glinka Mihail Ivanovici, comp.","nr. 7-9","020212","2","București 30"
"Stradă","Glinka Mihail Ivanovici, comp.","nr. 11-T","020213","2","București 30"
"Stradă","Glinka Mihail Ivanovici, comp.","nr. 6-8","020215","2","București 30"
"Stradă","Glinka Mihail Ivanovici, comp.","nr. 10-T","020216","2","București 30"
"Stradă","Pinul Alb","","020219","2","București 30"
"Stradă","Garibaldi Giuseppe","nr. 1-5","020221","2","București 30"
"Stradă","Garibaldi Giuseppe","nr. 2-10","020223","2","București 30"
"Stradă","Garibaldi Giuseppe","nr. 12-22","020224","2","București 30"
"Stradă","Chopin Frederic, comp.","nr. 1-11","020241","2","București 30"
"Stradă","Chopin Frederic, comp.","nr. 13-15","020242","2","București 30"
"Stradă","Chopin Frederic, comp.","nr. 2-20","020244","2","București 30"
"Stradă","Chopin Frederic, comp.","nr. 22-30","020245","2","București 30"
"Stradă","Puccini Giaccomo, comp.","nr. 1-9","020191","2","București 30"
"Stradă","Puccini Giaccomo, comp.","nr. 11-T","020192","2","București 30"
"Stradă","Puccini Giaccomo, comp.","nr. 2-4","020193","2","București 30"
"Stradă","Puccini Giaccomo, comp.","nr. 6-T","020194","2","București 30"
"Stradă","Rahmaninov Serghei Vasilievici","nr. 1-25","020195","2","București 30"
"Stradă","Bach Johann Sebastian, comp.","nr. 1-3","020201","2","București 30"
"Stradă","Bach Johann Sebastian, comp.","nr. 5-9","020202","2","București 30"
"Stradă","Bach Johann Sebastian, comp.","nr. 11-T","020203","2","București 30"
"Stradă","Bach Johann Sebastian, comp.","nr. 2-12","020204","2","București 30"
"Stradă","Bach Johann Sebastian, comp.","nr. 14-T","020205","2","București 30"
"Stradă","Beethoven Ludwig van, comp.","nr. 1-T","020206","2","București 30"
"Stradă","Beethoven Ludwig van, comp.","nr. 2-T","020207","2","București 30"
"Stradă","Glinka Mihail Ivanovici, comp.","nr. 1-5","020211","2","București 30"
"Stradă","Glinka Mihail Ivanovici, comp.","nr. 2-4","020214","2","București 30"
"Stradă","Lipatti Dinu","nr. 1-T","020217","2","București 30"
"Stradă","Lipatti Dinu","nr. 2-T","020218","2","București 30"
"Stradă","Rahmaninov Serghei Vasilievici","nr. 27-33","020196","2","București 30"
"Stradă","Rahmaninov Serghei Vasilievici","nr. 35-T","020197","2","București 30"
"Stradă","Rahmaninov Serghei Vasilievici","nr. 2-4","020198","2","București 30"
"Stradă","Rahmaninov Serghei Vasilievici","nr. 6-T","020199","2","București 30"
"Stradă","Chopin Frederic, comp.","nr. 17-T","020243","2","București 30"
"Stradă","Chopin Frederic, comp.","nr. 32-T","020246","2","București 30"
"Stradă","Ceaikovski Piotr Ilici, comp.","nr. 1-11","020261","2","București 30"
"Stradă","Ceaikovski Piotr Ilici, comp.","nr. 13-T","020262","2","București 30"
"Stradă","Ceaikovski Piotr Ilici, comp.","nr. 2-6","020263","2","București 30"
"Stradă","Ceaikovski Piotr Ilici, comp.","nr. 8-T","020264","2","București 30"
"Stradă","Bizet Georges, comp.","nr. 1-5","020267","2","București 30"
"Stradă","Bizet Georges, comp.","nr. 7-T","020268","2","București 30"
"Stradă","Bizet Georges, comp.","nr. 2-T","020269","2","București 30"
"Stradă","Garibaldi Giuseppe","nr. 7-T","020222","2","București 30"
"Stradă","Garibaldi Giuseppe","nr. 24-26","020225","2","București 30"
"Stradă","Garibaldi Giuseppe","nr. 28-T","020226","2","București 30"
"Stradă","Mozart Wolfgang Amadeus, comp.","nr. 37-T","020253","2","București 30"
"Stradă","Mozart Wolfgang Amadeus, comp.","nr. 16-T","020256","2","București 30"
"Stradă","Verdi Giuseppe","nr. 1-T","020257","2","București 30"
"Stradă","Verdi Giuseppe","nr. 2-T","020258","2","București 30"
"Stradă","Aghireș","nr. 1-T","020265","2","București 30"
"Stradă","Aghireș","nr. 2-T","020266","2","București 30"
"Stradă","Văcărescu Barbu","nr. 135-139","020273","2","București 30"
"Stradă","Văcărescu Barbu","nr. 141-149","020274","2","București 30"
"Stradă","Văcărescu Barbu","nr. 151-155","020275","2","București 30"
"Stradă","Văcărescu Barbu","nr. 157-T","020276","2","București 30"
"Stradă","Văcărescu Barbu","nr. 84-102","020283","2","București 30"
"Stradă","Văcărescu Barbu","nr. 104-162","020284","2","București 30"
"Stradă","Văcărescu Barbu","nr. 164-T","020285","2","București 30"
"Stradă","Țițeica Gheorghe","nr. 123-T","020296","2","București 30"
"Stradă","Țițeica Gheorghe","nr. 180-T","020305","2","București 30"
"Stradă","Bulugea Gh. Gheorghe, cap.","nr. 1-T","020183","2","București 30"
"Stradă","Bulugea Gh. Gheorghe, cap.","nr. 2-T","020184","2","București 30"
"Stradă","Neagu Florea, sold.","nr. 1-T","020185","2","București 30"
"Stradă","Neagu Florea, sold.","nr. 2-T","020186","2","București 30"
"Stradă","Bartók Béla, comp.","nr. 1-T","020187","2","București 30"
"Stradă","Bartók Béla, comp.","nr. 2-T","020188","2","București 30"
"Stradă","Pădureanu Ghiță","","020311","2","București 30"
"Stradă","Strauss Johann","","020312","2","București 30"
"Cale","Floreasca","nr. 1-7","014451","1","București 30"
"Cale","Floreasca","nr. 9-19","014452","1","București 30"
"Cale","Floreasca","nr. 21-85","014453","1","București 30"
"Cale","Floreasca","nr. 2-22","014461","1","București 30"
"Cale","Floreasca","nr. 24-64","014462","1","București 30"
"Cale","Floreasca","nr. 66-112","014463","1","București 30"
"Cale","Floreasca","nr. 114-118","014464","1","București 30"
"Cale","Floreasca","nr. 120-124","014465","1","București 30"
"Cale","Floreasca","nr. 126-138","014466","1","București 30"
"Cale","Floreasca","nr. 140-144","014467","1","București 30"
"Cale","Floreasca","nr. 146-152","014471","1","București 30"
"Stradă","Grădiștea Floreștilor","","020313","2","București 30"
"Stradă","Postelnicul Stroe","","020314","2","București 30"
"Stradă","Captariu Radu","","020315","2","București 30"
"Stradă","Șomoiog Constantin, serg.","","020316","2","București 30"
"Stradă","Buzoiu Theodor, serg. maj.","","020317","2","București 30"
"Stradă","Matei N. Dumitru, serg.","","020321","2","București 30"
"Stradă","Biserica Floreasca","","020322","2","București 30"
"Stradă","Băneasa Ancuța","","020323","2","București 30"
"Stradă","Manolache Vornicul","","020324","2","București 30"
"Stradă","Ioniță Vornicul","","020325","2","București 30"
"Bulevard","Eliade Mircea","nr. 18-T","012015","1","București 30"
"Cale","Floreasca","nr. 87-89","014454","1","București 30"
"Cale","Floreasca","nr. 91-113","014455","1","București 30"
"Cale","Floreasca","nr. 115-145","014456","1","București 30"
"Cale","Floreasca","nr. 147-159","014457","1","București 30"
"Cale","Floreasca","nr. 161-163","014458","1","București 30"
"Cale","Floreasca","nr. 154-216","014472","1","București 30"
"Cale","Floreasca","nr. 218-234","014473","1","București 30"
"Cale","Floreasca","nr. 236-238","014474","1","București 30"
"Cale","Floreasca","nr. 240-242","014475","1","București 30"
"Stradă","Țărmului","","014481","1","București 30"
"Intrare","Navigatorilor","","014482","1","București 30"
